"UsageDate","ResourceGroupName","CostUSD","Cost","Currency"
"2025-09-16","ttn-integration-iothub","0.3313909389","0.3313909389","USD"
"2025-09-17","evaluation-ttn-storage-integration","0.00376424748","0.00376424748","USD"
"2025-09-17","exp-a-direct-ingestion-to-delta-lake","0.095229496425","0.095229496425","USD"
"2025-09-17","exp-b-queue-ingestion-to-delta-lake","0.352944641175","0.352944641175","USD"
"2025-09-17","exp-c-evt-grid-ingestion-to-delta-lake","0.29550228981","0.29550228981","USD"
"2025-09-17","exp-d-evt-hubs-ingestion-to-delta-lake","0.30009427665","0.30009427665","USD"
"2025-09-17","ttn-integration-iotcentral","0.247058035035","0.247058035035","USD"
"2025-09-17","ttn-integration-iothub","0.32723878908","0.32723878908","USD"
"2025-09-18","evaluation-ttn-storage-integration","0.0040325292","0.0040325292","USD"
"2025-09-18","exp-a-direct-ingestion-to-delta-lake","0.09139106004","0.09139106004","USD"
"2025-09-18","exp-b-queue-ingestion-to-delta-lake","0.34094585511","0.34094585511","USD"
"2025-09-18","exp-c-evt-grid-ingestion-to-delta-lake","0.284893736925","0.284893736925","USD"
"2025-09-18","exp-d-evt-hubs-ingestion-to-delta-lake","0.301216835325","0.301216835325","USD"
"2025-09-18","ttn-integration-iotcentral","0.23987892558","0.23987892558","USD"
"2025-09-18","ttn-integration-iothub","0.32298916566","0.32298916566","USD"
"2025-09-19","evaluation-ttn-storage-integration","0.00429697212","0.00429697212","USD"
"2025-09-19","exp-a-direct-ingestion-to-delta-lake","0.08797958967","0.08797958967","USD"
"2025-09-19","exp-b-queue-ingestion-to-delta-lake","0.34301415225","0.34301415225","USD"
"2025-09-19","exp-c-evt-grid-ingestion-to-delta-lake","0.297592231755","0.297592231755","USD"
"2025-09-19","exp-d-evt-hubs-ingestion-to-delta-lake","0.29875367634","0.29875367634","USD"
"2025-09-19","ttn-integration-iotcentral","0.235067778225","0.235067778225","USD"
"2025-09-19","ttn-integration-iothub","0.326993685795","0.326993685795","USD"
"2025-09-20","evaluation-ttn-storage-integration","0.00456558459","0.00456558459","USD"
"2025-09-20","exp-a-direct-ingestion-to-delta-lake","0.08813353542","0.08813353542","USD"
"2025-09-20","exp-b-queue-ingestion-to-delta-lake","0.34897335039","0.34897335039","USD"
"2025-09-20","exp-c-evt-grid-ingestion-to-delta-lake","0.28884127944","0.28884127944","USD"
"2025-09-20","exp-d-evt-hubs-ingestion-to-delta-lake","0.29252800437","0.29252800437","USD"
"2025-09-20","ttn-integration-iotcentral","0.230844472635","0.230844472635","USD"
"2025-09-20","ttn-integration-iothub","0.326600553195","0.326600553195","USD"
"2025-09-21","evaluation-ttn-storage-integration","0.00461481426","0.00461481426","USD"
"2025-09-21","exp-a-direct-ingestion-to-delta-lake","0.092213515485","0.092213515485","USD"
"2025-09-21","exp-b-queue-ingestion-to-delta-lake","0.35016449286","0.35016449286","USD"
"2025-09-21","exp-c-evt-grid-ingestion-to-delta-lake","0.29883935172","0.29883935172","USD"
"2025-09-21","exp-d-evt-hubs-ingestion-to-delta-lake","0.297376287075","0.297376287075","USD"
"2025-09-21","ttn-integration-iotcentral","0.241783658025","0.241783658025","USD"
"2025-09-21","ttn-integration-iothub","0.33020041089","0.33020041089","USD"
"2025-09-22","evaluation-ttn-storage-integration","0.00423995649","0.00423995649","USD"
"2025-09-22","exp-a-direct-ingestion-to-delta-lake","0.089507038635","0.089507038635","USD"
"2025-09-22","exp-b-queue-ingestion-to-delta-lake","0.342863438505","0.342863438505","USD"
"2025-09-22","exp-c-evt-grid-ingestion-to-delta-lake","0.291957090495","0.291957090495","USD"
"2025-09-22","exp-d-evt-hubs-ingestion-to-delta-lake","0.304778608995","0.304778608995","USD"
"2025-09-22","ttn-integration-iotcentral","0.23699800446","0.23699800446","USD"
"2025-09-22","ttn-integration-iothub","0.3324329673","0.3324329673","USD"
"2025-09-23","evaluation-ttn-storage-integration","0.00225740928","0.00225740928","USD"
